id,logtime,campaignid
"8,56640718410259E+018",2018-02-22 02:18:22.308,1199166
"4,71145451650273E+018",2018-02-22 02:18:24.698,1020893
"3,93153767670621E+018",2018-02-22 02:18:30.088,1188683
"4,77216336835592E+018",2018-02-22 02:18:42.781,1188683
"3,94550079353455E+018",2018-02-22 02:18:43.605,1232120
"8,14231311277205E+018",2018-02-22 02:18:47.786,1020893
"3,1443842227151E+017",2018-02-22 02:18:50.546,1221633
"1,82866122600646E+018",2018-02-22 02:18:51.128,1221633
"1,2246649034747E+018",2018-02-22 02:18:51.397,1020893
"3,11181485478625E+018",2018-02-22 02:18:52.094,1221633
"7,82172643449488E+018",2018-02-22 02:18:55.545,1221633
"3,75106547347655E+018",2018-02-22 02:18:58.919,1221633
"6,04727763993727E+018",2018-02-22 02:19:02.487,1049355
"6,32552018349062E+018",2018-02-22 02:19:10.932,1188683
"8,77333372778051E+017",2018-02-22 02:19:15.327,1221633
"8,05973222737745E+018",2018-02-22 02:19:15.409,1199166
"2,74727539514907E+018",2018-02-22 02:19:19.071,1188683
"3,61934617711055E+018",2018-02-22 02:19:19.138,1221633
"8,18277856249935E+018",2018-02-22 02:19:19.176,1188683
"7,46996053106619E+018",2018-02-22 02:19:22.908,1232120
"6,62209442679902E+018",2018-02-22 02:19:23.806,1020893
"7,94721279512172E+018",2018-02-22 02:19:37.509,1188683
"5,54045159744345E+018",2018-02-22 02:19:43.569,1188683
"6,17026208538938E+017",2018-02-22 02:19:49.919,1188683
"5,3282233887571E+018",2018-02-22 02:19:56.491,1199166
"5,20880347460036E+018",2018-02-22 02:20:06.517,1221633
"6,20990000242364E+018",2018-02-22 02:20:26.895,1049355
"1,5408184823792E+017",2018-02-22 02:20:28.489,1221633
"8,75035849301573E+018",2018-02-22 02:20:28.795,1188683
"5,4976654106487E+018",2018-02-22 02:20:29.130,1188683
"2,40906068627197E+018",2018-02-22 02:20:29.551,1221633
"4,4499390320587E+017",2018-02-22 02:20:32.647,1049355
"3,95489452346503E+018",2018-02-22 02:20:46.517,1020893
"8,53276429519807E+018",2018-02-22 02:20:49.795,1188683
"8,32940594720226E+018",2018-02-22 02:21:01.441,1188683
"6,87339361361264E+018",2018-02-22 02:21:07.121,1020893
"8,92022125992342E+018",2018-02-22 02:21:09.872,1232120
"7,21933704290294E+018",2018-02-22 02:21:12.904,1221633
"9,07906059778826E+018",2018-02-22 02:21:15.449,1221633
"2,78819624923216E+018",2018-02-22 02:21:24.754,1020893
"6,57379906350895E+017",2018-02-22 02:21:25.035,1020893
"7,78690389192266E+018",2018-02-22 02:21:26.600,1049355
"1,92515137724421E+018",2018-02-22 02:21:32.723,1020893
"2,54086231728394E+018",2018-02-22 02:21:39.175,1188683
"2,18664997264152E+018",2018-02-22 02:21:40.134,1232120
"8,77054332365889E+018",2018-02-22 02:21:42.795,1188683
"2,82636535536114E+018",2018-02-22 02:21:49.822,1232120
"5,48516752741185E+018",2018-02-22 02:21:58.245,1188683
"8,22680701154935E+018",2018-02-22 02:22:04.616,1020893
"4,9023818626641E+018",2018-02-22 02:22:06.307,1221633
"2,2682633337736E+018",2018-02-22 02:22:13.033,1221633
"2,97958912981859E+018",2018-02-22 02:22:15.253,1049355
"5,48066782932396E+018",2018-02-22 02:22:29.635,1020893
"1,62336585032235E+018",2018-02-22 02:22:35.878,1188683
"6,25508899809816E+018",2018-02-22 02:22:36.418,1188683
"1,13313838237154E+018",2018-02-22 02:22:37.342,1188683
"5,84488283851518E+018",2018-02-22 02:22:39.930,1232120
"3,79325387836372E+018",2018-02-22 02:22:40.966,1020893
"1,08040071038401E+018",2018-02-22 02:22:42.123,1020893
"2,6529894109451E+018",2018-02-22 02:22:42.443,1188683
"4,53871696913046E+018",2018-02-22 02:22:42.870,1221633
"7,67523868729531E+018",2018-02-22 02:22:46.568,1049355
"8,30503518209412E+018",2018-02-22 02:22:48.071,1188683
"5,77274352868234E+018",2018-02-22 02:22:48.684,1188683
"8,12477327053062E+018",2018-02-22 02:22:50.697,1188683
"2,3326656575465E+017",2018-02-22 02:22:58.372,1232120
"5,38707286470493E+018",2018-02-22 02:23:01.580,1188683
"7,79782943039864E+018",2018-02-22 02:23:08.738,1049355
"5,97465105157744E+018",2018-02-22 02:23:16.614,1188683
"4,47104763551423E+018",2018-02-22 02:23:39.300,1049355
"4,70851773749611E+018",2018-02-22 02:23:40.985,1221633
"2,59678022146368E+018",2018-02-22 02:23:44.308,1188683
"7,90962781084496E+018",2018-02-22 02:23:45.577,1188683
"1,27741920122712E+018",2018-02-22 02:23:54.791,1188683
"6,62275164806486E+018",2018-02-22 02:23:55.278,1188683
"5,2986003381697E+018",2018-02-22 02:23:56.669,1199166
"3,72659487339246E+018",2018-02-22 02:24:02.120,1221633
"1,54875395963453E+018",2018-02-22 02:24:07.502,1221633
"1,34793087517099E+018",2018-02-22 02:24:20.451,1188683
"4,2704306634176E+018",2018-02-22 02:24:22.855,1188683
"4,53085355979878E+018",2018-02-22 02:24:34.193,1188683
"8,21483077017026E+018",2018-02-22 02:24:36.259,1188683
"4,86271642741918E+018",2018-02-22 02:24:36.825,1188683
"3,13626053856648E+018",2018-02-22 02:24:47.630,1188683
"5,2007893666776E+018",2018-02-22 02:25:06.293,1188683
"3,05055167928637E+018",2018-02-22 02:25:07.224,1199166
"9,94360166023228E+016",2018-02-22 02:25:12.583,1049355
"7,37679843188165E+018",2018-02-22 02:25:13.986,1188683
"5,56429114247178E+018",2018-02-22 02:25:22.656,1188683
"9,10360050462753E+018",2018-02-22 02:25:31.545,1020893
"7,67244707781535E+018",2018-02-22 02:25:34.541,1221633
"6,9238037401994E+018",2018-02-22 02:25:35.291,1049355
"1,09322638965316E+017",2018-02-22 02:25:55.022,1049355
"4,61414454840982E+018",2018-02-22 02:25:56.570,1188683
"8,24158038243682E+018",2018-02-22 02:26:04.346,1020893
"6,95349140452502E+018",2018-02-22 02:26:04.942,1020893
"2,644497553085E+018",2018-02-22 02:26:05.521,1221633
"8,58097326775953E+018",2018-02-22 02:26:06.097,1020893
"2,36787167505529E+018",2018-02-22 02:26:18.590,1188683
"6,6864864603017E+018",2018-02-22 02:26:20.148,1188683
"5,22304748584729E+018",2018-02-22 02:26:25.935,1049355
"7,374947158745E+018",2018-02-22 02:26:29.975,1188683
"3,12383016185352E+018",2018-02-22 02:26:37.512,1221633
"8,57514718388002E+018",2018-02-22 02:26:38.818,1049355
"5,91864680846493E+018",2018-02-22 02:26:38.857,1188683
"9,03718580710823E+018",2018-02-22 02:26:39.061,1188683
"2,84331642354456E+018",2018-02-22 02:26:53.960,1188683
"4,60326611564946E+018",2018-02-22 02:26:55.548,1188683
"4,01480863747666E+018",2018-02-22 02:26:55.855,1188683
"1,67262866516646E+017",2018-02-22 02:26:57.611,1199166
"7,80188977797729E+018",2018-02-22 02:26:59.284,1188683
"3,73087667720193E+018",2018-02-22 02:27:06.678,1232120
"1,92037257581701E+018",2018-02-22 02:27:09.505,1232120
"1,73205219859936E+018",2018-02-22 02:27:14.968,1020893
"6,07039362497098E+017",2018-02-22 02:27:16.651,1232120
"4,51197033053882E+018",2018-02-22 02:27:22.199,1188683
"8,34653105671595E+018",2018-02-22 02:27:24.196,1232120
"4,3197417090933E+018",2018-02-22 02:27:24.697,1232120
"3,67077669316237E+018",2018-02-22 02:27:35.134,1232120
"8,11537669907486E+018",2018-02-22 02:27:38.202,1232120
"1,67193249122893E+018",2018-02-22 02:27:41.629,1232120
"7,72584280017262E+018",2018-02-22 02:27:45.249,1188683
"2,14419467393918E+018",2018-02-22 02:27:47.311,1221633
"8,78751439533012E+018",2018-02-22 02:27:50.683,1049355
"3,96977686379972E+018",2018-02-22 02:28:04.861,1199166
"1,11910488568324E+018",2018-02-22 02:28:05.924,1020893
"1,67006862979963E+018",2018-02-22 02:28:24.481,1020893
"4,31397327064958E+018",2018-02-22 02:28:31.082,1188683
"1,36970700909057E+018",2018-02-22 02:28:34.225,1221633
"6,40661463337575E+018",2018-02-22 02:28:43.491,1049355
"4,80283853505571E+018",2018-02-22 02:28:49.623,1188683
"2,01921048801919E+017",2018-02-22 02:29:03.071,1049355
"8,56898938780466E+018",2018-02-22 02:29:07.094,1221633
"6,12906174388915E+018",2018-02-22 02:29:11.942,1188683
"1,82617316799553E+018",2018-02-22 02:29:15.564,1221633
"7,89035171704336E+018",2018-02-22 02:29:20.594,1020893
"1,29373476824249E+018",2018-02-22 02:29:22.253,1188683
"5,01412831959943E+018",2018-02-22 02:29:33.795,1221633
"8,63920018724806E+018",2018-02-22 02:29:40.520,1188683
"3,58396698339592E+018",2018-02-22 02:29:41.913,1020893
"5,95677665543763E+018",2018-02-22 02:29:44.552,1188683
"2,0674688951918E+018",2018-02-22 02:29:50.921,1188683
"1,60504293768753E+018",2018-02-22 02:30:00.534,1221633
"8,75302875341465E+018",2018-02-22 02:30:10.782,1221633
"3,37715230385822E+018",2018-02-22 02:30:15.217,1232120
"8,0711119764561E+018",2018-02-22 02:30:30.415,1049355
"1,44968048709317E+018",2018-02-22 02:30:31.089,1188683
"7,8913358966864E+018",2018-02-22 02:30:31.239,1188683
"9,1645430732473E+018",2018-02-22 02:30:33.492,1232120
"5,54359175951922E+018",2018-02-22 02:30:50.761,1188683
"4,81108529550612E+018",2018-02-22 02:31:02.978,1232120
"8,01326769835831E+018",2018-02-22 02:31:05.079,1188683
"9,5887000036189E+017",2018-02-22 02:31:06.631,1199166
"6,25996067226661E+018",2018-02-22 02:31:12.456,1020893
"6,25996067226661E+018",2018-02-22 02:31:13.503,1020893
"6,96784332012917E+018",2018-02-22 02:31:36.285,1199166
"4,3978824568639E+018",2018-02-22 02:31:38.016,1049355
"6,88954427068887E+018",2018-02-22 02:31:39.840,1188683
"2,64217568227562E+018",2018-02-22 02:31:39.860,1049355
"8,91310097291877E+018",2018-02-22 02:31:40.125,1188683
"8,0598443530413E+018",2018-02-22 02:31:44.115,1188683
"4,99850809773928E+018",2018-02-22 02:31:46.885,1232120
"8,18445649511138E+018",2018-02-22 02:31:55.118,1199166
"8,39857258836258E+018",2018-02-22 02:31:57.890,1049355
"6,10669464815215E+018",2018-02-22 02:31:58.447,1221633
"6,42412282040262E+018",2018-02-22 02:32:00.872,1188683
"6,97021156254275E+018",2018-02-22 02:32:06.361,1232120
"3,40431249174534E+018",2018-02-22 02:32:29.731,1232120
"8,08938158489623E+018",2018-02-22 02:32:35.971,1049355
"3,44548602537686E+018",2018-02-22 02:32:36.116,1221633
"5,96757992492781E+018",2018-02-22 02:32:36.537,1188683
"3,94768057032648E+018",2018-02-22 02:32:37.328,1188683
"3,4105819953485E+018",2018-02-22 02:32:38.178,1188683
"3,12519711476689E+018",2018-02-22 02:32:38.466,1188683
"8,05455002255955E+018",2018-02-22 02:32:43.420,1188683
"8,77402828501874E+017",2018-02-22 02:32:49.042,1188683
"1,61498055925029E+018",2018-02-22 02:32:50.693,1188683
"3,92958742085292E+018",2018-02-22 02:32:51.700,1188683
"6,30937507869314E+018",2018-02-22 02:32:54.392,1221633
"4,53077945505056E+017",2018-02-22 02:32:59.350,1232120
"5,75116295674571E+018",2018-02-22 02:33:02.491,1188683
"2,84440771892794E+018",2018-02-22 02:33:03.380,1221633
"6,08617537754588E+018",2018-02-22 02:33:15.541,1049355
"3,18665955843553E+018",2018-02-22 02:33:17.643,1188683
"9,41510579984566E+016",2018-02-22 02:33:19.734,1232120
"7,60222897632383E+018",2018-02-22 02:33:22.301,1232120
"3,39209387651604E+018",2018-02-22 02:33:25.946,1049355
"1,7741972772099E+018",2018-02-22 02:33:29.139,1221633
"3,40153053975206E+018",2018-02-22 02:33:29.809,1199166
"2,00591210245355E+018",2018-02-22 02:33:37.894,1232120
"3,7741017253008E+018",2018-02-22 02:33:38.514,1199166
"6,87957933532295E+018",2018-02-22 02:33:47.549,1188683
"7,76097183323888E+018",2018-02-22 02:33:47.619,1232120
"8,49598173596086E+018",2018-02-22 02:33:48.786,1049355
"5,35803119269727E+018",2018-02-22 02:33:56.656,1188683
"7,1946770922097E+018",2018-02-22 02:33:57.198,1188683
"8,45795873934282E+017",2018-02-22 02:34:02.651,1221633
"8,12683432757375E+018",2018-02-22 02:34:21.325,1188683
"7,67192002951066E+018",2018-02-22 02:34:23.892,1188683
"3,87099931911547E+017",2018-02-22 02:34:35.157,1188683
"7,49520419535454E+018",2018-02-22 02:34:37.374,1188683
"6,24732476354932E+018",2018-02-22 02:34:37.813,1188683
"1,23521228163634E+018",2018-02-22 02:34:38.661,1221633
"5,54652086828911E+018",2018-02-22 02:34:42.545,1020893
"4,0866254605162E+017",2018-02-22 02:34:48.163,1049355
"8,79971109069023E+018",2018-02-22 02:34:48.874,1188683
"3,69680992610911E+017",2018-02-22 02:34:49.632,1188683
"6,50343359783545E+018",2018-02-22 02:35:15.311,1188683
"4,28481922200751E+018",2018-02-22 02:35:22.002,1221633
"4,85010562830725E+017",2018-02-22 02:35:27.803,1221633
"8,95939848636355E+018",2018-02-22 02:35:32.224,1232120
"2,07398086813394E+018",2018-02-22 02:35:45.758,1232120
"7,15967579317692E+018",2018-02-22 02:35:53.581,1221633
"5,50342407995331E+018",2018-02-22 02:35:54.311,1232120
"3,47613297546647E+018",2018-02-22 02:35:57.511,1188683
"3,67901383955956E+018",2018-02-22 02:36:03.512,1221633
"5,25850316938412E+018",2018-02-22 02:36:10.971,1049355
"6,50177682735753E+018",2018-02-22 02:36:19.492,1188683
"7,63918063099823E+018",2018-02-22 02:36:22.212,1188683
"1,33770516902697E+018",2018-02-22 02:36:24.593,1232120
"7,37938611241925E+018",2018-02-22 02:36:24.644,1221633
"4,12563283712664E+018",2018-02-22 02:36:31.009,1188683
"1,00945511057731E+018",2018-02-22 02:36:36.992,1049355
"4,78577115627872E+017",2018-02-22 02:36:39.140,1020893
"5,95329400494411E+018",2018-02-22 02:36:39.153,1020893
"5,05135197479843E+018",2018-02-22 02:36:41.957,1188683
"5,92989208846787E+018",2018-02-22 02:36:42.014,1188683
"5,50255874130234E+018",2018-02-22 02:36:45.874,1221633
"5,91064859086556E+018",2018-02-22 02:36:55.948,1188683
"5,59613819889411E+018",2018-02-22 02:36:57.033,1188683
"5,96927427029535E+018",2018-02-22 02:36:57.312,1188683
"5,04791932927794E+018",2018-02-22 02:37:00.289,1188683
"5,21187432959355E+018",2018-02-22 02:37:11.723,1199166
"6,98308100538502E+018",2018-02-22 02:37:18.845,1221633
"5,38145404708866E+018",2018-02-22 02:37:21.477,1221633
"2,08435152832156E+018",2018-02-22 02:37:23.181,1188683
"2,73679462026566E+018",2018-02-22 02:37:46.173,1188683
"5,53140238391993E+018",2018-02-22 02:37:57.421,1199166
"2,86802938885276E+018",2018-02-22 02:38:00.071,1221633
"5,06355974571131E+018",2018-02-22 02:38:02.503,1049355
"3,19317958978024E+018",2018-02-22 02:38:25.959,1199166
"7,84372264585028E+018",2018-02-22 02:38:26.181,1049355
"8,97621225224071E+018",2018-02-22 02:38:32.078,1188683
"5,2350747624316E+017",2018-02-22 02:38:42.833,1232120
"8,65091162896512E+017",2018-02-22 02:38:54.280,1221633
"3,18837565556787E+018",2018-02-22 02:38:56.980,1188683
"9,06305937682497E+017",2018-02-22 02:39:05.799,1020893
"2,9262609510802E+018",2018-02-22 02:39:10.490,1020893
"8,92114263190902E+018",2018-02-22 02:39:11.848,1221633
"3,35133499970895E+018",2018-02-22 02:39:12.956,1188683
"3,28100335431658E+018",2018-02-22 02:39:17.256,1221633
"6,86745094461169E+018",2018-02-22 02:39:20.664,1221633
"6,73320709033369E+018",2018-02-22 02:39:25.507,1188683
"1,78213225629802E+017",2018-02-22 02:39:25.603,1188683
"4,722812953785E+018",2018-02-22 02:39:36.866,1232120
"7,4233602248085E+018",2018-02-22 02:39:43.524,1188683
"7,04219058212474E+018",2018-02-22 02:39:44.757,1232120
"3,60304276765547E+018",2018-02-22 02:39:45.574,1188683
"6,17417966828474E+018",2018-02-22 02:39:51.889,1188683
"8,25109476329308E+018",2018-02-22 02:39:56.000,1049355
"8,50402334619844E+018",2018-02-22 02:39:58.661,1049355
"4,94597903499796E+018",2018-02-22 02:39:59.610,1221633
"8,46255766892812E+018",2018-02-22 02:40:03.225,1232120
"3,81971791981865E+018",2018-02-22 02:40:03.563,1221633
"6,46901891554804E+018",2018-02-22 02:40:05.060,1232120
"8,46732954465162E+018",2018-02-22 02:40:16.006,1049355
"4,35909016791678E+018",2018-02-22 02:40:17.687,1199166
"7,19399345814477E+018",2018-02-22 02:40:27.027,1232120
"7,33202958170544E+018",2018-02-22 02:40:34.038,1188683
"3,7963247449338E+018",2018-02-22 02:40:35.638,1049355
"1,58191590253918E+018",2018-02-22 02:40:37.493,1049355
"8,61290160979395E+018",2018-02-22 02:40:46.561,1049355
"4,68166969775137E+018",2018-02-22 02:40:51.784,1188683
"5,71835726057354E+018",2018-02-22 02:40:52.282,1221633
"9,10349229825686E+018",2018-02-22 02:40:53.456,1199166
"4,45623777884033E+018",2018-02-22 02:40:54.077,1232120
"1,36466520654602E+018",2018-02-22 02:41:01.943,1049355
"3,67488852600445E+017",2018-02-22 02:41:09.990,1188683
"7,49202991136151E+018",2018-02-22 02:41:13.489,1188683
"5,2268079094961E+017",2018-02-22 02:41:23.079,1221633
"6,65649455941748E+018",2018-02-22 02:41:26.601,1221633
"8,39874558812438E+018",2018-02-22 02:41:27.122,1221633
"8,21046262485704E+017",2018-02-22 02:41:29.422,1221633
"4,12613374663321E+018",2018-02-22 02:41:30.431,1232120
"7,32317792922239E+018",2018-02-22 02:41:32.501,1049355
"5,10940374926009E+018",2018-02-22 02:41:32.994,1049355
"6,70714207290778E+018",2018-02-22 02:41:37.870,1199166
"1,72272674097032E+018",2018-02-22 02:41:41.314,1188683
"8,21580853886699E+018",2018-02-22 02:41:44.988,1188683
"3,95066170801541E+018",2018-02-22 02:42:03.874,1188683
"6,58951589992709E+018",2018-02-22 02:42:12.914,1049355
"8,90777781877589E+018",2018-02-22 02:42:37.075,1188683
"1,06860953177631E+018",2018-02-22 02:42:37.831,1188683
"3,58206195923378E+018",2018-02-22 02:42:38.647,1188683
"3,71919412398987E+018",2018-02-22 02:42:42.511,1020893
"4,02895776058091E+018",2018-02-22 02:42:44.422,1188683
"5,71723491570627E+018",2018-02-22 02:42:50.058,1188683
"2,5488730545317E+018",2018-02-22 02:42:52.671,1188683
"8,08969639007286E+018",2018-02-22 02:42:52.709,1188683
"5,9586238876812E+017",2018-02-22 02:43:04.175,1188683
"3,57274640088815E+018",2018-02-22 02:43:10.159,1221633
"7,84787335312596E+018",2018-02-22 02:43:18.612,1188683
"4,93940447249321E+018",2018-02-22 02:43:34.357,1232120
"7,91828422980207E+018",2018-02-22 02:43:40.509,1221633
"1,46408439246956E+017",2018-02-22 02:43:48.562,1188683
"2,3395975938971E+018",2018-02-22 02:44:01.836,1188683
"5,85563487437036E+017",2018-02-22 02:44:01.994,1221633
"5,83782312871031E+018",2018-02-22 02:44:02.291,1188683
"7,79614055439595E+017",2018-02-22 02:44:04.482,1049355
"6,4679615828148E+018",2018-02-22 02:44:11.788,1221633
"6,02634596093874E+018",2018-02-22 02:44:13.257,1049355
"2,12586822364932E+017",2018-02-22 02:44:21.983,1221633
"6,48590568181747E+018",2018-02-22 02:44:23.436,1188683
"6,44301309661365E+018",2018-02-22 02:44:24.876,1188683
"5,40600526333914E+018",2018-02-22 02:44:29.819,1232120
"7,86001063209426E+018",2018-02-22 02:44:30.267,1232120
"7,70770118848054E+018",2018-02-22 02:44:31.071,1221633
"7,02154397965653E+018",2018-02-22 02:44:32.766,1232120
"6,35029072151567E+018",2018-02-22 02:44:38.218,1188683
"4,75019157166039E+018",2018-02-22 02:44:38.808,1188683
"5,79301549584561E+018",2018-02-22 02:44:39.347,1188683
"3,23680712496139E+018",2018-02-22 02:44:47.795,1232120
"2,5228742057297E+018",2018-02-22 02:44:50.516,1188683
"7,44559203977026E+018",2018-02-22 02:44:52.258,1199166
"2,73999370139655E+018",2018-02-22 02:44:52.718,1188683
"4,82229884366247E+018",2018-02-22 02:45:03.323,1049355
"2,77768662853521E+018",2018-02-22 02:45:36.241,1188683
"3,02357683593403E+018",2018-02-22 02:45:41.400,1199166
"6,63420103188253E+018",2018-02-22 02:45:42.380,1232120
"3,1815425666911E+018",2018-02-22 02:45:49.054,1020893
"6,04039788730794E+018",2018-02-22 02:45:58.799,1020893
"4,89820387963801E+018",2018-02-22 02:45:59.548,1188683
5759791703519030,2018-02-22 02:46:02.922,1049355
"6,17335245779246E+018",2018-02-22 02:46:03.500,1232120
"8,43040127227394E+018",2018-02-22 02:46:09.612,1221633
"3,06573866839141E+018",2018-02-22 02:46:20.278,1188683
"6,3701764196299E+018",2018-02-22 02:46:20.386,1188683
"5,80420614970778E+018",2018-02-22 02:46:22.131,1232120
"5,63273320812563E+018",2018-02-22 02:46:23.298,1188683
"3,12332206610305E+018",2018-02-22 02:46:29.985,1221633
"1,45782576619364E+018",2018-02-22 02:46:33.031,1188683
"3,3558963415402E+018",2018-02-22 02:46:39.496,1199166
"6,18289284427357E+018",2018-02-22 02:46:50.013,1049355
"6,10343380657857E+018",2018-02-22 02:46:57.043,1188683
"3,16856239810612E+018",2018-02-22 02:46:58.465,1188683
"9,79166276993288E+017",2018-02-22 02:46:58.765,1188683
"7,76413643960814E+018",2018-02-22 02:47:01.279,1188683
"2,31203835903408E+018",2018-02-22 02:47:22.389,1020893
"5,12802647432532E+018",2018-02-22 02:47:23.501,1020893
"7,14258857138816E+018",2018-02-22 02:47:24.169,1188683
"2,60700435784541E+018",2018-02-22 02:47:24.700,1020893
"1,57930831678546E+018",2018-02-22 02:47:25.491,1221633
"2,13086538374015E+018",2018-02-22 02:47:33.639,1221633
"2,57479248306288E+018",2018-02-22 02:47:47.190,1188683
"8,64893239021921E+018",2018-02-22 02:48:08.074,1049355
"9,46213349714199E+017",2018-02-22 02:48:33.087,1188683
"2,37373484492296E+018",2018-02-22 02:48:37.842,1221633
"4,70401701904912E+018",2018-02-22 02:48:44.218,1232120
"3,18806519561533E+018",2018-02-22 02:48:49.990,1049355
"5,07948085363208E+018",2018-02-22 02:48:54.349,1221633
"4,00327469596094E+017",2018-02-22 02:49:03.315,1188683
"8,84927918331688E+018",2018-02-22 02:49:06.818,1221633
"5,48516675659573E+016",2018-02-22 02:49:10.030,1049355
"8,56416236834269E+017",2018-02-22 02:49:10.939,1049355
"7,2534472897524E+018",2018-02-22 02:49:13.989,1188683
"1,94871943896421E+018",2018-02-22 02:49:21.076,1232120
"2,46475707566157E+018",2018-02-22 02:49:23.027,1049355
"1,28895830389547E+018",2018-02-22 02:49:25.346,1232120
"1,12618706766025E+018",2018-02-22 02:49:28.264,1188683
"6,04889666557778E+018",2018-02-22 02:49:28.334,1188683
"5,50192430656011E+018",2018-02-22 02:49:37.133,1221633
"1,18771895096738E+018",2018-02-22 02:49:45.524,1188683
"7,36370660881154E+018",2018-02-22 02:49:46.371,1199166
"9,13176593609124E+018",2018-02-22 02:49:46.604,1188683
"5,9777321549853E+018",2018-02-22 02:49:47.786,1232120
"3,44422221874881E+018",2018-02-22 02:49:52.874,1188683
"2,56527749735133E+018",2018-02-22 02:50:05.642,1232120
"3,65326958309808E+016",2018-02-22 02:50:09.321,1188683
"7,72664367787951E+018",2018-02-22 02:50:09.416,1188683
"1,0168267359581E+018",2018-02-22 02:50:22.104,1049355
"8,33952873295342E+018",2018-02-22 02:50:25.522,1221633
"2,39268488397366E+018",2018-02-22 02:50:29.887,1020893
"5,69392421079988E+017",2018-02-22 02:50:30.373,1221633
"4,30968137062024E+018",2018-02-22 02:50:32.240,1232120
"3,20745193416924E+018",2018-02-22 02:50:32.687,1049355
"2,94459704094627E+018",2018-02-22 02:50:32.819,1049355
"7,08017393141804E+018",2018-02-22 02:50:36.509,1188683
"4,99221783499082E+018",2018-02-22 02:50:36.679,1188683
"1,41604864726872E+018",2018-02-22 02:50:49.406,1199166
"2,76920957674783E+018",2018-02-22 02:50:52.760,1188683
"7,85287396989446E+018",2018-02-22 02:51:02.644,1221633
"7,59785705433836E+018",2018-02-22 02:51:11.717,1188683
"8,37248017402396E+018",2018-02-22 02:51:12.371,1221633
"7,61002042880671E+018",2018-02-22 02:51:16.246,1049355
"8,73029561635908E+018",2018-02-22 02:51:18.173,1232120
"3,57513436024833E+017",2018-02-22 02:51:25.933,1232120
"3,7379980257821E+018",2018-02-22 02:51:36.792,1221633
"3,64915631642686E+018",2018-02-22 02:51:41.953,1188683
"7,75408879815854E+018",2018-02-22 02:51:42.236,1188683
"8,55304074029982E+018",2018-02-22 02:51:45.888,1188683
"5,17387400188703E+018",2018-02-22 02:51:53.069,1049355
"2,80997229923462E+018",2018-02-22 02:51:53.922,1221633
"2,29419440552475E+018",2018-02-22 02:52:02.195,1232120
"5,19801287979227E+018",2018-02-22 02:52:03.212,1221633
"5,02668621238467E+018",2018-02-22 02:52:07.447,1188683
"2,3172527510006E+017",2018-02-22 02:52:10.970,1232120
"7,91351074332778E+018",2018-02-22 02:52:14.236,1188683
"3,70879110344394E+018",2018-02-22 02:52:14.451,1188683
"8,92609555091869E+018",2018-02-22 02:52:16.535,1221633
"3,22960758660576E+018",2018-02-22 02:52:27.214,1221633
"1,51928828454512E+018",2018-02-22 02:52:29.379,1232120
"4,2778143052133E+018",2018-02-22 02:52:32.708,1232120
"8,47776934627311E+018",2018-02-22 02:52:34.224,1232120
"2,45171848133814E+018",2018-02-22 02:52:37.701,1188683
"8,10946740674408E+018",2018-02-22 02:52:37.976,1188683
"6,99383383760361E+018",2018-02-22 02:52:39.441,1188683
"8,51432913118903E+018",2018-02-22 02:52:39.651,1221633
"7,88349301352647E+018",2018-02-22 02:52:40.467,1232120
"7,71483349168118E+018",2018-02-22 02:52:42.740,1199166
"2,49667215817902E+018",2018-02-22 02:52:44.082,1049355
"5,77668888603351E+018",2018-02-22 02:52:45.439,1188683
"1,36560022858736E+018",2018-02-22 02:52:47.207,1221633
"6,39849160762797E+018",2018-02-22 02:52:51.056,1188683
"5,91215067014895E+018",2018-02-22 02:52:54.704,1188683
"2,53930383243468E+018",2018-02-22 02:52:55.698,1188683
"3,7637038730408E+018",2018-02-22 02:53:04.233,1188683
"4,69316863900953E+018",2018-02-22 02:53:04.548,1188683
"5,11111189136975E+018",2018-02-22 02:53:19.614,1188683
"8,85461213482012E+016",2018-02-22 02:53:26.391,1221633
"2,36769407350313E+018",2018-02-22 02:53:29.577,1199166
"4,23811886234045E+016",2018-02-22 02:53:32.258,1049355
"2,18511821286511E+018",2018-02-22 02:53:39.870,1049355
"3,3313835084688E+018",2018-02-22 02:53:42.924,1221633
"7,19491505086049E+018",2018-02-22 02:53:46.426,1232120
"6,61133472031061E+018",2018-02-22 02:53:48.566,1188683
"8,4350840944006E+018",2018-02-22 02:53:48.662,1199166
"6,24344393890496E+018",2018-02-22 02:53:49.021,1199166
"4,02145285361717E+018",2018-02-22 02:53:49.502,1188683
"3,4930286789845E+018",2018-02-22 02:53:58.051,1221633
"1,17316265069176E+018",2018-02-22 02:54:04.222,1188683
"2,0267319840971E+018",2018-02-22 02:54:04.895,1188683
"8,53615195525155E+018",2018-02-22 02:54:06.655,1221633
"4,59166783269131E+018",2018-02-22 02:54:08.019,1221633
"1,55074469270168E+018",2018-02-22 02:54:12.910,1020893
"5,36228100947005E+018",2018-02-22 02:54:23.123,1221633
"4,56012381608715E+018",2018-02-22 02:54:23.174,1188683
"8,55844952009978E+018",2018-02-22 02:54:25.906,1188683
"6,76306727100632E+018",2018-02-22 02:54:36.290,1221633
"2,61611112788781E+018",2018-02-22 02:54:37.181,1188683
"7,50321645230315E+018",2018-02-22 02:54:39.816,1188683
"7,6493521557665E+018",2018-02-22 02:54:40.754,1188683
